Proteome Id	Organism Id
UP000766816	2664178
UP000665165	2664180
UP000774128	2664180
UP000776958	2664180
UP000811228	2664180
UP000430975	2664442
UP000440066	2664442
UP000469870	2664442
UP000431755	2664451
UP000477631	2664453
UP000432812	2664454
UP000433788	2664894
UP000469391	2665153
UP001059824	2665156
UP000460221	2665158
UP000440694	2665159
UP000473875	2665160
UP000473854	2665161
UP000469680	2665225
UP000230407	2665496
UP000371041	2665642
UP000475545	2665643
UP000481417	2665644
UP000595468	2665646
UP000434754	2665648
UP000618171	2665650
UP000464577	2666025
UP000463051	2666075
UP000481037	2666081
UP000439986	2666082
UP000450012	2666083
UP000433309	2666084
UP000446768	2666085
UP000486297	2666100
UP000509777	2666132
UP000433050	2666134
UP000462931	2666136
UP000501316	2666138
UP000439022	2666140
UP000476511	2666141
UP000474628	2666142
UP000443423	2666143
UP000545074	2666183
UP000556620	2666183
UP000577346	2666183
UP000590738	2666183
UP000656579	2666183
UP001217631	2666183
UP000363759	2666185
UP000476121	2666190
UP000470780	2666193
UP000434711	2666194
UP000440822	2666195
UP000450781	2666197
UP000434459	2666199
UP000231409	2666256
UP000248544	2666298
UP000255165	2666307
UP000475520	2666328
UP000463422	2666330
UP000516013	2666332
UP000527218	2666334
UP000629882	2666341
UP000673589	2666341
UP000674782	2666341
UP000623796	2666342
UP000633259	2666342
UP000665363	2666342
UP000707192	2666344
UP000711955	2666344
UP000526240	2666346
UP000529826	2666346
UP000536372	2666346
UP000537995	2666346
UP000539562	2666346
UP000540537	2666346
UP000540613	2666346
UP000541547	2666346
UP000541892	2666346
UP000549300	2666346
UP000559167	2666346
UP000562220	2666346
UP000563650	2666346
UP000569978	2666346
UP000574771	2666346
UP000577564	2666346
UP000585957	2666346
UP000750059	2666346
UP000766113	2666346
UP000596230	2666348
UP001138560	2666348
UP001139029	2666348
UP001178102	2666348
UP001230233	2666348
UP001236984	2666348
UP001241581	2666348
UP001294823	2666348
UP000270036	266748
UP000031473	266749
UP000030134	266762
UP000294194	2668039
UP000502243	2668067
UP000468503	2668068
UP000429490	2668069
UP000431469	2668070
UP000487987	2668071
UP000432575	2668072
UP000432438	2668074
UP000051298	266809
UP000240904	266810
UP000001976	266834
UP000000552	266835
UP000199668	266892
UP000001116	266940
UP000444185	266952
UP000230701	267
UP000239434	2670329
UP001146067	2670330
UP000217083	2670334
UP000248764	2670374
UP000281094	2670375
UP000576634	2670410
UP000518524	2670411
UP000523409	2670411
UP000527461	2670411
UP000528327	2670411
UP000537007	2670411
UP000537385	2670411
UP000541419	2670411
UP000566019	2670411
UP000567809	2670411
UP000572170	2670411
UP000580515	2670411
UP000583638	2670411
UP000586693	2670411
UP000591360	2670411
UP000070513	267125
UP000058599	267128
UP000472971	2672567
UP000570010	2672567
UP000425099	2672569
UP000671852	2672570
UP000440668	2672572
UP000320078	267362
UP000195412	267363
UP000452321	267368
UP000460194	267368
UP000242133	267374
UP000000590	267377
UP000269097	2674991
UP000501466	2675053
UP000501726	2675054
UP000662618	2675056
UP000445144	2675057
UP000445309	2675058
UP000637819	2675099
UP000306441	2675109
UP000488153	2675148
UP000480737	2675151
UP000427071	2675216
UP000425178	2675218
UP000424462	2675219
UP000427831	2675222
UP000426325	2675225
UP000446658	2675226
UP000439730	2675227
UP000463939	2675298
UP000563523	2675299
UP000532194	2675322
UP000588277	2675323
UP000543419	2675324
UP000529710	2675325
UP000561668	2675457
UP000655523	2675747
UP000478740	2675752
UP000501869	2675772
UP000502354	2675773
UP000502678	2675774
UP000500889	2675775
UP000502975	2675776
UP000502647	2675777
UP000501195	2675778
UP000503409	2675779
UP000503244	2675780
UP000501320	2675781
UP000500697	2675782
UP000502635	2675784
UP000501080	2675785
UP000501460	2675786
UP000501485	2675787
UP000502486	2675789
UP000502108	2675790
UP000501647	2675791
UP000502066	2675792
UP000503105	2675793
UP000500995	2675794
UP000500947	2675795
UP000503566	2675796
UP000503584	2675797
UP000432464	2675850
UP000466794	2675851
UP000460264	2675875
UP000431245	2675876
UP000501630	2675877
UP000502022	2675878
UP000275137	2676064
UP000426201	2676077
UP000445227	2676096
UP000265419	2676122
UP000273119	2676123
UP000437131	2676140
UP000440564	2676308
UP000424449	2676309
UP000448709	2676311
UP000721920	267633
UP000443843	2676438
UP000471123	2676442
UP000007037	267671
UP000426027	2676868
UP000500986	2676871
UP000321157	267746
UP000000603	267747
UP000009072	267748
UP000293398	267800
UP000678740	2678256
UP000466388	2678357
UP000027318	267850
UP000483027	2678501
UP000473671	2678504
UP000470022	2678518
UP001138828	2678565
UP000469125	2678566
UP000432015	2678616
UP000428328	2678688
UP000601055	2679964
UP000249081	268115
UP000476571	2681304
UP000423763	2681308
UP000503004	2681310
UP000536110	2681312
UP000249794	268141
UP000480297	2681465
UP000481906	2681466
UP000476617	2681467
UP000483802	2681492
UP000474778	2681496
UP000503342	2681547
UP000553459	2681556
UP000428260	2681766
UP000460412	2681861
UP000478208	2681965
UP000509545	2681983
UP000424752	2681984
UP000462014	2682090
UP000429232	2682091
UP000436006	2682092
UP000463224	2682096
UP000479692	2682097
UP000478892	2682100
UP000509596	2682137
UP000621694	2682144
UP000729498	2682144
UP000782832	2682144
UP000783312	2682144
UP001061751	2682145
UP000433402	2682474
UP000462417	2682486
UP000441258	2682541
UP000559626	2682546
UP000459463	2682548
UP000669030	2682607
UP000671910	2682776
UP000486668	2682778
UP000431770	2682780
UP000323258	2682781
UP000665020	2682810
UP000441389	2682842
UP000473525	2682843
UP000469385	2682844
UP000446628	2682846
UP000466162	2682849
UP000441336	2682976
UP000483286	2682977
UP000432376	2683192
UP000465771	2683193
UP000439382	2683195
UP000438106	2683198
UP000473968	2683199
UP000475557	2683201
UP000443353	2683234
UP000471501	2683249
UP000464495	2683284
UP000461730	2683588
UP000570166	2683589
UP000621516	2683592
UP000305654	2683649
UP000724672	2683708
UP000476200	2683820
UP000581150	2683910
UP000430783	2683967
UP000029734	268407
UP000437638	2684210
UP000435338	2684397
UP000516320	2684405
UP000515275	2684406
UP000429360	2684468
UP000515544	2684469
UP000630800	2685872
UP000743076	2685873
UP000799330	2685956
UP000464912	2686014
UP000467214	2686017
UP000431269	2686094
UP000433223	2686210
UP000503166	2686210
UP000438345	2686288
UP000436138	2686304
UP000462449	2686357
UP000655226	2686371
UP000580435	2687297
UP000429683	2687308
UP000437881	2687310
UP000463525	2687311
UP000430769	2687315
UP000431201	2687317
UP000281564	268735
UP000011867	268739
UP000431119	2689391
UP000463253	2689393
UP000523301	2689616
UP000607858	2689616
UP000623591	2689616
UP000673569	2689616
UP000282106	2689987
UP000460737	2690249
UP000460354	2690250
UP000479902	2690251
UP000462206	2690253
UP000460669	2690254
UP000473081	2690255
UP000446118	2690256
UP000475777	2690258
UP000471240	2690259
UP000470372	2690260
UP000448986	2690262
UP000475581	2690263
UP000469457	2690264
UP000449633	2690266
UP000474288	2690269
UP000446635	2690270
UP000462461	2690271
UP000447628	2690272
UP000473673	2690273
UP000479097	2690277
UP000470358	2690278
UP000446771	2690279
UP000451151	2690280
UP000452209	2690284
UP000479131	2690286
UP000452318	2690288
UP000449013	2690291
UP000452311	2690292
UP000477528	2690293
UP000487684	2690295
UP000463396	2690296
UP000469715	2690297
UP000461808	2690298
UP000483604	2690299
UP000450372	2690301
UP000445741	2690302
UP000472420	2690304
UP000465863	2690305
UP000480067	2690306
UP000481553	2690307
UP000447803	2690308
UP000444212	2690309
UP000451726	2690310
UP000465865	2690312
UP000477394	2690313
UP000460723	2690314
UP000466455	2690315
UP000466854	2690316
UP000445990	2690317
UP000490575	2690318
UP000449457	2690319
UP000469395	2690321
UP000479771	2690322
UP000462747	2690325
UP000476544	2690327
UP000482315	2690328
UP000463027	2690338
UP000474881	2690339
UP000450484	2690340
UP000448954	2690342
UP000477379	2690343
UP000488030	2690346
UP000460760	2690347
UP000478207	2690348
UP000466805	2690349
UP000479127	2690350
UP000478570	2690353
UP000471708	2690354
UP000469993	2690357
UP000450838	2690358
UP000450869	2690359
UP000474681	2690361
UP000468477	2690366
UP000464366	2690380
UP000646053	2690445
UP000599682	2690528
UP000473608	2690782
UP000438093	2690837
UP000478463	2690837
UP000001175	269084
UP000430692	2690964
UP000440649	2690967
UP000595427	2691037
UP000595727	2691038
UP000603930	2691038
UP000448235	2691040
UP000480080	2691041
UP000480350	2691042
UP000460318	2691084
UP000824640	2691532
UP000665514	2691551
UP000464051	2691571
UP000461409	2691582
UP000461443	2691583
UP000535749	2691888
UP000717162	2691890
UP000434101	2691917
UP000463590	2691958
UP000473325	2691959
UP000627538	2692125
UP000501802	2692134
UP000447355	2692166
UP000470302	2692166
UP000484875	2692166
UP000469734	2692170
UP000473711	2692172
UP000474565	2692173
UP000479335	2692175
UP000444316	2692177
UP000448575	2692179
UP000477911	2692189
UP000433101	2692190
UP000475723	2692198
UP000466535	2692199
UP000471521	2692200
UP000649634	2692211
UP000470288	2692212
UP000463934	2692233
UP000464558	2692234
UP000479043	2692236
UP000532162	2692317
UP000679284	2692330
UP000470771	2692424
UP000465119	2692425
UP000476700	2692426
UP000885722	269261
UP000465810	2692619
UP000463509	2692621
UP000467441	2692626
UP000434036	2692629
UP000627505	2692765
UP000621849	2692767
UP000640021	2692769
UP000607678	2692790
UP000616922	2692794
UP000624057	2692800
UP000602621	2692806
UP000619131	2692807
UP000661179	2692808
UP000646638	2692821
UP000627787	2692826
UP000619409	2692827
UP000624774	2692830
UP000601453	2692831
UP000646866	2692832
UP000606004	2692833
UP000642483	2692842
UP000627988	2692845
UP000634205	2692846
UP000645501	2692847
UP000648700	2692859
UP000631777	2692869
UP000617031	2692870
UP000619999	2692871
UP000598880	2692872
UP000610731	2692874
UP000622887	2692875
UP000661401	2692876
UP000662185	2692883
UP000436016	2692916
UP000002287	269482
UP000000435	269484
UP000638732	2695265
UP000469215	2695267
UP000476761	2695268
UP000451233	2695274
UP000466586	2695275
UP000050262	269536
UP000445000	2695856
UP000510624	2695882
UP000478571	2695891
UP000707206	2696054
UP000470213	2696062
UP000464314	2696063
UP000505077	2696086
UP000479526	2696284
UP000468707	2696468
UP000469011	2696469
UP000667650	2696472
UP001223420	269660
UP000198752	269670
UP000326951	269673
UP000501562	2697019
UP000545386	2697024
UP000294555	2697027
UP000475355	2697029
UP000463883	2697030
UP000464787	2697032
UP000463975	2697033
UP000630328	2697034
UP000464954	2697043
UP000475249	2697053
UP000481537	2697054
UP000320144	2697219
UP000558089	2697365
UP000464186	2697569
UP001171751	269774
UP000001929	269796
UP000001822	269798
UP000007073	269799
UP000778406	2698217
UP000464214	2698458
UP000502928	2698672
UP000464468	2698679
UP000251842	2698682
UP000464548	2698684
UP000464094	2698686
UP000503018	2698828
UP000468591	2698830
UP000718405	2698866
UP000471031	2699
UP000321248	2699169
UP001193501	2699202
UP000472758	2699395
UP000657177	2699427
UP000502699	2699430
UP000305282	2699483
UP000472391	2699502
UP000527003	2699740
UP000583831	2699742
UP000523327	2699743
UP000552139	2699743
UP000799254	2699743
UP000560828	2699745
UP000553897	2699746
UP000560112	2699748
UP000558363	2699749
UP000562407	2699749
UP000541171	2699751
UP000553903	2699751
UP000579746	2699752
UP000590709	2699752
UP000566337	2699754
UP000586215	2699754
UP000591513	2699754
UP000609570	2699754
UP000773782	2699754
UP000776228	2699754
UP000530500	2699755
UP000673328	2699756
UP000517655	2699758
UP000534691	2699758
UP000579503	2699832
UP001204953	2699891
UP000478414	2700081
UP000478546	2700082
UP000070505	2702
UP000070558	2702
UP000070687	2702
UP000236146	2702
UP000256525	2702
UP000256658	2702
UP000258379	2702
UP000258533	2702
UP000258888	2702
UP000259219	2702
UP000259221	2702
UP000035929	270351
UP000061432	270351
UP000250363	2703675
UP000295361	270368
UP000003207	270374
UP000476411	2703787
UP000477884	2703788
UP000477518	2703789
UP001240266	2703794
UP000324143	2703815
UP000476696	2703882
UP000585363	2703884
UP000007257	2703885
UP000479938	2704140
UP000476064	2704462
UP000479114	2704463
UP000480178	2704465
UP000474777	2704466
UP000479928	2704467
UP000551925	2704933
UP000586398	2704933
UP000550478	2704934
UP000562409	2704934
UP000738208	2704935
UP000738953	2704936
UP000034076	270498
UP000484988	2705029
UP000472631	2705072
UP000473007	2705072
UP000473792	2705072
UP000474008	2705072
UP000475947	2705072
UP000476311	2705072
UP000478574	2705072
UP000479527	2705072
UP000481042	2705072
UP000484730	2705072
UP000474757	2705421
UP000472328	2705439
UP000552118	2705463
UP000482578	2705474
UP000594688	2705533
UP000594464	2705534
UP000501028	2705548
UP000752297	2706015
UP000475437	2706016
UP000481568	2706017
UP000474283	2706021
UP000476037	2706026
UP000481022	2706027
UP000478642	2706028
UP000478476	2706029
UP000472796	2706031
UP000480610	2706040
UP000481895	2706054
UP000476900	2706058
UP000478302	2706072
UP000473262	2706073
UP000474372	2706074
UP000480384	2706080
UP000475252	2706084
UP000474219	2706092
UP000482171	2706094
UP000479880	2706097
UP000472955	2706100
UP000481552	2706104
UP000480532	2706106
UP000474091	2706108
UP000475064	2706114
UP000478402	2706119
UP000476718	2706126
UP000487024	2706776
UP000474630	2706887
UP000478417	2706888
UP000280509	2707003
UP000270678	2707005
UP000474662	2707173
UP000484255	2707176
UP000501727	2707299
UP000503399	2707344
UP000494216	2707345
UP000484885	2707351
UP000475117	2707525
UP000502894	2708020
UP000673441	2708021
UP000480410	2708063
UP000482634	2708063
UP000515537	2708082
UP000486575	2708086
UP000197007	2708117
UP000610846	2708133
UP000617531	2708254
UP000480288	2708300
UP000477680	2708301
UP000502374	2708353
UP000503183	2708354
UP000488936	270914
UP000480303	2709157
UP000475928	2709158
UP000051643	270918
UP000276282	270921
UP000515434	2709302
UP000515692	2709303
UP000515718	2709304
UP000478505	2709310
UP000473278	2709311
UP000501533	2709380
UP000481421	2709381
UP000482044	2709382
UP000482155	2709383
UP000594586	2709392
UP000594681	2709394
UP000594631	2709403
UP000475921	2709665
UP000500718	2709784
UP000037685	271
UP000515369	2710596
UP000477782	2710650
UP001152755	2710754
UP000472984	2710755
UP000595046	2710756
UP000594468	2710758
UP000474712	2710879
UP000473835	2710881
UP000473292	2710882
UP000472777	2710883
UP000473044	2710886
UP000267448	271096
UP000282060	271099
UP000501568	2711215
UP000472335	2711217
UP000477722	2711219
UP000483261	2711220
UP000503003	2711221
UP000500777	2711231
UP000473008	2711294
UP000280368	271156
UP000184036	271157
UP000295537	271160
UP000502747	2712222
UP000502996	2712223
UP000480266	2712852
UP000533969	2712867
UP000573830	2712892
UP000502370	2713414
UP000546970	2713419
UP000558070	2713500
UP000572016	2713501
UP000561617	2713502
UP000548787	2713503
UP000559864	2713505
UP000476891	2713569
UP000543556	2713570
UP000544544	2713571
UP000502712	2713573
UP000514410	2714036
UP000276506	271420
UP000547458	271432
UP000481360	2714351
UP000681343	2714353
UP000681035	2714355
UP000679848	2714358
UP000653472	2714601
UP000316213	2714738
UP000319908	2714739
UP000502854	2714844
UP000474802	2714858
UP000643701	2714865
UP000501978	2714923
UP000502609	2714924
UP000502343	2714925
UP000501314	2714926
UP000500713	2714928
UP000503239	2714929
UP000503549	2714930
UP000503453	2714931
UP000503290	2714932
UP000501387	2714934
UP000502677	2714935
UP000503283	2714936
UP000501058	2714937
UP000502035	2714938
UP000502132	2714939
UP000501702	2714941
UP000502908	2714942
UP000503222	2714943
UP000502502	2714944
UP000503116	2714945
UP000500890	2714946
UP000501747	2714947
UP000500884	2714948
UP000500741	2714949
UP000503241	2714951
UP000594526	2714952
UP000298616	2715131
UP001155840	2715133
UP000501939	2715163
UP000502297	2715164
UP000501780	2715212
UP000501033	2715232
UP000634144	2715251
UP000532623	2715253
UP000541450	2715253
UP000739773	2715253
UP000777433	2715253
UP000592140	2715255
UP000822129	2715505
UP000502260	2715678
UP000516360	2715679
UP000563343	2715692
UP000697675	2715692
UP000758633	2715692
UP000463983	2715735
UP000720740	2715750
UP000752746	2715753
UP000568664	2716224
UP000503162	2716225
UP000502685	2716226
UP000537131	2716538
UP000639775	2716691
UP000753532	2716716
UP000001549	2716812
UP000321039	2716870
UP000501192	2716879
UP000679779	2716884
UP000475385	2716930
UP000765548	2717303
UP000788308	2717303
UP000501179	2717324
UP000593783	2717365
UP000561067	2717476
UP000558877	2717477
UP000576083	2717478
UP000520492	2717480
UP000520668	2717483
UP000545213	2717488
UP000561266	2717489
UP000554784	2717495
UP000526821	2717497
UP000704528	2717857
UP000747121	2717878
UP000723423	2717879
UP000190837	2718
UP000001930	271848
UP000503840	2718620
UP000215256	271865
UP000327108	271865
UP000515536	2718938
UP000555514	2719005
UP000569290	2719009
UP000521263	2719011
UP000577486	2719012
UP000563634	2719015
UP000501808	2719023
UP000423525	2719119
UP000615609	2719382
UP000618577	2719382
UP000625964	2719382
UP000752013	2719987
UP000711995	2719988
UP000778951	2719989
